ID,Label,AGE,GENDER,MARITAL_STATUS,MONTHLY_INCOME_WHITHOUT_TAX,LOANTYPE,GAGE_TOTLE_PRICE,APPLY_AMOUNT,APPLY_TERM_TIME,APPLY_INTEREST_RATE,PAYMENT_TYPE
976,1,34,Female,Unknown,5000,Frist-Hand,283347,220000,240,6.12,Matching_The_Principal_Repayment
977,1,34,Female,Married,15000,Second-Hand,337729,260000,240,6.0435,Average_Capital_Plus_Interest_Repayment
978,0,34,Female,Married,4000,Frist-Hand,680655.1,255000,240,4.158,Average_Capital_Plus_Interest_Repayment
979,0,34,Male,Married,10000,Frist-Hand,879888.24,370000,240,5.049,Average_Capital_Plus_Interest_Repayment
980,0,34,Male,Single,8000,Frist-Hand,1040467.85,460000,240,4.158,Average_Capital_Plus_Interest_Repayment
981,0,34,Male,Single,6500,Frist-Hand,908980.83,390000,240,4.158,Average_Capital_Plus_Interest_Repayment
982,1,34,Female,Married,18000,Frist-Hand,615501,490000,240,6.6555,Average_Capital_Plus_Interest_Repayment
983,1,34,Female,Married,18000,Second-Hand,284319,220000,240,6.6555,Average_Capital_Plus_Interest_Repayment
984,1,34,Female,Married,15000,Frist-Hand,505266,4.00E+05,240,6.12,Average_Capital_Plus_Interest_Repayment
985,0,34,Male,Married,5000,Frist-Hand,635588.54,190000,240,4.158,Average_Capital_Plus_Interest_Repayment
986,0,34,Female,Married,8500,Frist-Hand,387598,3.00E+05,240,4.158,Matching_The_Principal_Repayment
987,0,34,Male,Married,5000,Frist-Hand,870574.78,360000,240,4.158,Matching_The_Principal_Repayment
988,0,34,Female,Married,15500,Frist-Hand,1049180.52,490000,240,4.158,Average_Capital_Plus_Interest_Repayment
989,0,34,Male,Married,6800,Frist-Hand,844085.67,360000,240,5.049,Matching_The_Principal_Repayment
990,0,34,Male,Single,15000,Frist-Hand,2117326.12,780000,240,5.049,Matching_The_Principal_Repayment
991,0,35,Female,Married,5000,Frist-Hand,271919.36,129000,240,5.049,Average_Capital_Plus_Interest_Repayment
992,0,35,Male,Married,5500,Frist-Hand,254372.07,126000,240,5.049,Average_Capital_Plus_Interest_Repayment
993,1,35,Male,Single,6000,Frist-Hand,233188,180000,240,5.049,Average_Capital_Plus_Interest_Repayment
994,1,35,Male,Married,9500,Frist-Hand,177295,141000,240,6.6555,Average_Capital_Plus_Interest_Repayment
995,0,35,Male,Married,12000,Second-Hand,786526.16,3.00E+05,240,5.049,Average_Capital_Plus_Interest_Repayment
996,0,35,Male,Single,12000,Frist-Hand,322684,250000,240,5.1084,Average_Capital_Plus_Interest_Repayment
997,0,35,Female,Single,0,Frist-Hand,620016,250000,240,4.158,Matching_The_Principal_Repayment
998,0,35,Female,Single,8000,Frist-Hand,827908.08,350000,240,4.158,Average_Capital_Plus_Interest_Repayment
999,0,35,Male,Single,5000,Frist-Hand,770457.77,260000,240,5.049,Average_Capital_Plus_Interest_Repayment
1000,1,35,Female,Single,6000,Frist-Hand,519127,410000,240,4.158,Average_Capital_Plus_Interest_Repayment
1001,1,35,Female,Unknown,5000,Frist-Hand,311177,240000,240,6.6675,Average_Capital_Plus_Interest_Repayment
1002,1,35,Male,Married,6000,Frist-Hand,617755,430000,240,4.158,Matching_The_Principal_Repayment
1003,0,35,Male,Married,0,Frist-Hand,3227154.86,1190000,240,5.049,Average_Capital_Plus_Interest_Repayment
1004,0,35,Female,Single,3200,Frist-Hand,511060.23,160000,240,4.158,Average_Capital_Plus_Interest_Repayment
1005,1,35,Female,Married,20000,Second-Hand,725761,575000,240,5.814,Average_Capital_Plus_Interest_Repayment
1006,1,35,Female,Single,15000,Frist-Hand,638632,510000,240,5.049,Average_Capital_Plus_Interest_Repayment
1007,0,35,Male,Married,5000,Frist-Hand,709142.71,360000,240,5.049,Average_Capital_Plus_Interest_Repayment
1008,0,35,Female,Married,9800,Frist-Hand,1372124.99,680000,240,4.158,Average_Capital_Plus_Interest_Repayment
1009,1,35,Male,Single,10000,Second-Hand,430680,340000,240,6.12,Average_Capital_Plus_Interest_Repayment
1010,1,35,Male,Married,6000,Frist-Hand,323710,250000,240,6.6555,Average_Capital_Plus_Interest_Repayment
1011,1,35,Female,Married,30000,Frist-Hand,454689,360000,240,6.6555,Average_Capital_Plus_Interest_Repayment
1012,1,35,Male,Unknown,1.00E+05,Second-Hand,637682,450000,240,5.049,Average_Capital_Plus_Interest_Repayment
1013,0,35,Male,Married,29000,Frist-Hand,810966.56,380000,240,4.158,Matching_The_Principal_Repayment
1014,1,35,Male,Married,18000,Frist-Hand,1084325,750000,240,4.158,Matching_The_Principal_Repayment
1015,1,35,Male,Married,10000,Second-Hand,741319,580000,240,5.814,Average_Capital_Plus_Interest_Repayment
1016,1,36,Male,Unknown,15000,Frist-Hand,513576,410000,240,6.12,Matching_The_Principal_Repayment
1017,0,36,Male,Single,18000,Frist-Hand,1024894.31,5.00E+05,240,4.158,Matching_The_Principal_Repayment
1018,0,36,Female,Single,6000,Frist-Hand,571812.92,240000,240,5.049,Average_Capital_Plus_Interest_Repayment
1019,0,36,Female,Unknown,10000,Frist-Hand,1871309.77,560000,240,4.158,Average_Capital_Plus_Interest_Repayment
1020,0,36,Female,Married,24000,Frist-Hand,1700398.42,630000,240,4.158,Average_Capital_Plus_Interest_Repayment
1021,0,36,Female,Married,5000,Frist-Hand,768845.75,320000,240,4.158,Average_Capital_Plus_Interest_Repayment
1022,0,36,Female,Unknown,8000,Frist-Hand,789372.34,340000,240,4.158,Average_Capital_Plus_Interest_Repayment
1023,0,36,Male,Married,10000,Second-Hand,1435821.09,650000,240,4.032,Average_Capital_Plus_Interest_Repayment
1024,1,36,Female,Single,6200,Frist-Hand,595318,410000,240,4.158,Matching_The_Principal_Repayment
1025,1,36,Male,Unknown,5300,Frist-Hand,414262,330000,240,6.6555,Average_Capital_Plus_Interest_Repayment
1026,1,36,Male,Married,14000,Frist-Hand,468783,370000,240,5.816,Average_Capital_Plus_Interest_Repayment
1027,0,36,Female,Married,8200,Frist-Hand,1114964.88,480000,240,4.158,Average_Capital_Plus_Interest_Repayment
1028,1,36,Male,Married,0,Second-Hand,690000,3.00E+05,240,6.6555,Matching_The_Principal_Repayment
1029,1,36,Male,Married,22000,Frist-Hand,1721365,1030000,240,6.12,Average_Capital_Plus_Interest_Repayment
1030,0,36,Female,Unknown,6500,Frist-Hand,732624.38,310000,240,4.158,Average_Capital_Plus_Interest_Repayment
1031,1,36,Male,Married,27500,Second-Hand,585780,410000,240,4.158,Average_Capital_Plus_Interest_Repayment
1032,1,36,Male,Married,7000,Frist-Hand,485406,380000,240,6.6555,Average_Capital_Plus_Interest_Repayment
1033,0,36,Female,Married,8050,Frist-Hand,1012296.34,460000,240,4.158,Average_Capital_Plus_Interest_Repayment
1034,0,36,Female,Unknown,8000,Frist-Hand,1101482.08,510000,240,5.049,Average_Capital_Plus_Interest_Repayment
1035,0,36,Male,Married,8500,Frist-Hand,1557426.31,580000,240,4.158,Average_Capital_Plus_Interest_Repayment
1036,0,36,Male,Married,NA,Frist-Hand,3049318.54,1280000,240,4.158,Average_Capital_Plus_Interest_Repayment
1037,0,36,Female,Married,12000,Second-Hand,1159218.56,329000,240,5.94,Average_Capital_Plus_Interest_Repayment
1038,0,36,Male,Married,8600,Frist-Hand,946216.62,388000,240,4.158,Matching_The_Principal_Repayment
1039,0,36,Male,Married,8000,Frist-Hand,579303.57,240000,240,4.158,Average_Capital_Plus_Interest_Repayment
1040,0,36,Male,Unknown,12000,Frist-Hand,730911,220000,240,5.049,Matching_The_Principal_Repayment
1041,0,36,Female,Married,25000,Frist-Hand,997991.26,490000,240,4.158,Average_Capital_Plus_Interest_Repayment
1042,1,36,Female,Married,8000,Frist-Hand,310013,248000,240,7.038,Matching_The_Principal_Repayment
1043,0,36,Male,Married,19000,Second-Hand,1814330.98,7.00E+05,240,5.049,Matching_The_Principal_Repayment
1044,1,36,Male,Married,8333.333333,Frist-Hand,249688,170000,240,6.84,Average_Capital_Plus_Interest_Repayment
1045,1,37,Female,Married,30000,Frist-Hand,1677631,1340000,240,6.6555,Average_Capital_Plus_Interest_Repayment
1046,0,37,Female,Divorce,10000,Frist-Hand,596636.74,270000,240,5.049,Average_Capital_Plus_Interest_Repayment
1047,0,37,Male,Married,8000,Frist-Hand,650530.42,360000,240,4.158,Average_Capital_Plus_Interest_Repayment
1048,1,37,Female,Married,10000,Second-Hand,1260000,1.00E+05,240,6.6555,Average_Capital_Plus_Interest_Repayment
1049,1,37,Male,Married,30000,Second-Hand,386225,3.00E+05,240,6.12,Average_Capital_Plus_Interest_Repayment
1050,0,37,Male,Married,12000,Frist-Hand,1987731.33,740000,240,4.158,Matching_The_Principal_Repayment
1051,1,37,Female,Married,50000,Second-Hand,2150000,1500000,240,4.158,Matching_The_Principal_Repayment
1052,1,37,Female,Unknown,5000,Second-Hand,273612,180000,240,6.12,Matching_The_Principal_Repayment
1053,1,37,Female,Married,7000,Second-Hand,291413,2.00E+05,240,5.814,Average_Capital_Plus_Interest_Repayment
1054,0,37,Female,Single,10000,Frist-Hand,885908.7,440000,240,5.049,Average_Capital_Plus_Interest_Repayment
1055,0,37,Female,Married,5000,Frist-Hand,673939.18,290000,240,5.049,Average_Capital_Plus_Interest_Repayment
1056,0,37,Male,Married,30000,Second-Hand,3284293.58,1300000,240,4.158,Average_Capital_Plus_Interest_Repayment
1057,1,37,Female,Married,15000,Second-Hand,780530,380000,240,6.426,Average_Capital_Plus_Interest_Repayment
1058,1,37,Male,Married,NA,Second-Hand,358201,280000,240,6.12,Average_Capital_Plus_Interest_Repayment
1059,1,37,Male,Married,12000,Frist-Hand,622781,460000,240,6.6555,Average_Capital_Plus_Interest_Repayment
1060,0,37,Female,Married,12500,Frist-Hand,791141.27,380000,240,4.158,Average_Capital_Plus_Interest_Repayment
1061,0,37,Female,Married,25000,Frist-Hand,850164.05,410000,240,4.158,Average_Capital_Plus_Interest_Repayment
1062,0,37,Female,Married,14000,Second-Hand,774481.24,312000,240,4.158,Average_Capital_Plus_Interest_Repayment
1063,0,37,Male,Married,11000,Frist-Hand,704630.79,310000,240,4.158,Matching_The_Principal_Repayment
1064,1,37,Male,Single,10000,Frist-Hand,325000,260000,240,4.284,Average_Capital_Plus_Interest_Repayment
1065,1,38,Female,Single,6000,Frist-Hand,179991,140000,240,6.6555,Matching_The_Principal_Repayment
1066,1,38,Male,Married,60000,Frist-Hand,1720738,1370000,240,6.12,Matching_The_Principal_Repayment
1067,0,38,Male,Married,8000,Frist-Hand,1126172.36,480000,240,4.158,Matching_The_Principal_Repayment
1068,1,38,Male,Married,68888,Frist-Hand,403486,320000,240,6.6675,Average_Capital_Plus_Interest_Repayment
1069,1,38,Male,Married,12000,Frist-Hand,430909,340000,240,5.202,Average_Capital_Plus_Interest_Repayment
1070,1,38,Female,Single,6000,Frist-Hand,458455,360000,240,4.158,Average_Capital_Plus_Interest_Repayment
1071,1,38,Male,Unknown,4500,Frist-Hand,445777,350000,240,6.6555,Average_Capital_Plus_Interest_Repayment
1072,1,38,Female,Married,20000,Frist-Hand,1068402,8.00E+05,240,5.202,Average_Capital_Plus_Interest_Repayment
1073,0,38,Male,Unknown,9000,Frist-Hand,1064196.65,470000,240,4.158,Matching_The_Principal_Repayment
1074,0,38,Female,Married,30000,Frist-Hand,2127410.16,880000,240,4.158,Average_Capital_Plus_Interest_Repayment
1075,1,38,Female,Unknown,10000,Second-Hand,223910,175000,240,5.814,Average_Capital_Plus_Interest_Repayment
1076,1,38,Male,Married,10000,Frist-Hand,834285,660000,240,5.202,Average_Capital_Plus_Interest_Repayment
1077,0,38,Male,Married,7500,Frist-Hand,754462.65,370000,240,5.049,Average_Capital_Plus_Interest_Repayment
1078,1,38,Female,Married,8000,Frist-Hand,567508,450000,240,6.6555,Average_Capital_Plus_Interest_Repayment
1079,1,38,Male,Married,20000,Second-Hand,715722,5.00E+05,240,6.6555,Average_Capital_Plus_Interest_Repayment
1080,0,38,Female,Married,20000,Frist-Hand,1294491.32,550000,240,5.049,Matching_The_Principal_Repayment
1081,0,38,Female,Married,20000,Frist-Hand,3405882.9,1400000,240,5.049,Average_Capital_Plus_Interest_Repayment
1082,1,39,Female,Married,7800,Frist-Hand,679801,540000,240,6.426,Average_Capital_Plus_Interest_Repayment
1083,0,39,Male,Unknown,40000,Frist-Hand,818904,350000,240,4.158,Matching_The_Principal_Repayment
1084,0,39,Male,Single,2870,Frist-Hand,1173518.94,5.00E+05,240,4.158,Average_Capital_Plus_Interest_Repayment
1085,0,39,Male,Married,6500,Frist-Hand,1006527.18,460000,240,4.158,Average_Capital_Plus_Interest_Repayment
1086,1,39,Male,Married,12000,Frist-Hand,581162,290000,240,5.51,Average_Capital_Plus_Interest_Repayment
1087,0,39,Female,Married,8000,Second-Hand,620282.35,240000,240,4.158,Average_Capital_Plus_Interest_Repayment
1088,0,39,Male,Married,6800,Frist-Hand,854506.51,330000,240,4.158,Average_Capital_Plus_Interest_Repayment
1089,0,39,Male,Married,10000,Frist-Hand,853681.05,420000,240,4.158,Average_Capital_Plus_Interest_Repayment
1090,0,39,Male,Married,22500,Frist-Hand,1634055,1300000,240,4.158,Average_Capital_Plus_Interest_Repayment
1091,0,39,Female,Married,65000,Frist-Hand,4778537.38,1960000,240,4.158,Average_Capital_Plus_Interest_Repayment
1092,0,39,Male,Married,15000,Frist-Hand,1220699.26,490000,240,4.158,Average_Capital_Plus_Interest_Repayment
1093,1,39,Male,Married,6000,Second-Hand,552431,4.00E+05,240,4.158,Average_Capital_Plus_Interest_Repayment
1094,1,39,Female,Married,20000,Frist-Hand,1288493,770000,240,5.814,Average_Capital_Plus_Interest_Repayment
1095,1,39,Male,Married,11500,Frist-Hand,1087597,760000,240,6.12,Average_Capital_Plus_Interest_Repayment
1096,1,40,Male,Married,8000,Frist-Hand,170615,119000,240,6.12,Average_Capital_Plus_Interest_Repayment
1097,0,40,Female,Married,80000,Second-Hand,2073382.17,860000,240,5.049,Average_Capital_Plus_Interest_Repayment
1098,0,40,Male,Married,18000,Frist-Hand,627187.28,310000,240,4.158,Average_Capital_Plus_Interest_Repayment
1099,0,40,Female,Married,30000,Second-Hand,2019439.99,880000,240,5.049,Average_Capital_Plus_Interest_Repayment
1100,0,40,Female,Single,15000,Frist-Hand,367215.71,119000,240,4.158,Average_Capital_Plus_Interest_Repayment
1101,0,40,Female,Single,15000,Frist-Hand,584940.12,210000,240,4.158,Average_Capital_Plus_Interest_Repayment
1102,1,40,Female,Single,5000,Frist-Hand,299466,2.00E+05,240,6.12,Average_Capital_Plus_Interest_Repayment
1103,1,40,Male,Single,10000,Frist-Hand,273083,210000,240,6.6555,Average_Capital_Plus_Interest_Repayment
1104,0,40,Male,Married,26000,Frist-Hand,1638813.37,760000,240,4.158,Average_Capital_Plus_Interest_Repayment
1105,0,40,Male,Married,18000,Frist-Hand,1232764.86,530000,240,4.158,Average_Capital_Plus_Interest_Repayment
1106,1,40,Female,Married,8000,Frist-Hand,676717,540000,240,6.12,Average_Capital_Plus_Interest_Repayment
1107,0,40,Female,Married,8000,Second-Hand,749814.36,230000,240,4.158,Average_Capital_Plus_Interest_Repayment
1108,1,40,Male,Married,45000,Frist-Hand,1650327,1320000,240,4.284,Average_Capital_Plus_Interest_Repayment
1109,1,40,Female,Married,50000,Second-Hand,3531500,1960000,240,5.814,Average_Capital_Plus_Interest_Repayment
1110,1,40,Female,Unknown,8000,Frist-Hand,618338,4.00E+05,240,4.158,Average_Capital_Plus_Interest_Repayment
1111,1,40,Female,Married,5000,Frist-Hand,405340,220000,240,6.0435,Matching_The_Principal_Repayment
1112,0,40,Male,Married,35000,Frist-Hand,2573682,670000,240,5.049,Average_Capital_Plus_Interest_Repayment
1113,1,40,Male,Unknown,27000,Frist-Hand,572760,4.00E+05,240,4.158,Average_Capital_Plus_Interest_Repayment
1114,0,41,Male,Married,0,Frist-Hand,925075.25,470000,240,5.049,Average_Capital_Plus_Interest_Repayment
1115,0,41,Female,Single,8333333.333,Frist-Hand,546843.69,230000,240,5.1084,Average_Capital_Plus_Interest_Repayment
1116,1,41,Female,Married,8000,Second-Hand,665508,4.00E+05,240,6.6555,Average_Capital_Plus_Interest_Repayment
1117,0,41,Female,Married,2.00E+05,Second-Hand,408840.94,140000,240,5.049,Average_Capital_Plus_Interest_Repayment
1118,0,41,Female,Married,2.00E+05,Second-Hand,408840.94,140000,240,5.94,Average_Capital_Plus_Interest_Repayment
1119,1,41,Male,Married,NA,Second-Hand,573357,458000,240,5.049,Average_Capital_Plus_Interest_Repayment
1120,0,41,Male,Married,20000,Frist-Hand,1575193.47,670000,240,4.158,Average_Capital_Plus_Interest_Repayment
1121,1,41,Female,Married,20000,Frist-Hand,398511,310000,240,5.049,Average_Capital_Plus_Interest_Repayment
1122,0,41,Male,Married,30000,Second-Hand,3944677.14,1300000,240,5.049,Matching_The_Principal_Repayment
1123,0,41,Male,Single,8200,Frist-Hand,1115692.84,530000,240,4.158,Average_Capital_Plus_Interest_Repayment
1124,1,42,Female,Divorce,3000,Frist-Hand,265335,212000,240,6.6555,Average_Capital_Plus_Interest_Repayment
1125,1,42,Female,Married,10000,Frist-Hand,1864175,1430000,240,6.12,Matching_The_Principal_Repayment
1126,0,42,Female,Single,6000,Frist-Hand,660830.26,270000,240,4.158,Matching_The_Principal_Repayment
1127,0,42,Male,Unknown,20000,Frist-Hand,674813.54,290000,240,5.346,Average_Capital_Plus_Interest_Repayment
1128,1,42,Male,Unknown,10000,Frist-Hand,422226,330000,240,5.049,Average_Capital_Plus_Interest_Repayment
1129,1,42,Male,Unknown,10000,Frist-Hand,309345,240000,240,5.346,Average_Capital_Plus_Interest_Repayment
1130,0,42,Female,Unknown,6881,Frist-Hand,462628.36,2.00E+05,240,4.158,Average_Capital_Plus_Interest_Repayment
1131,1,42,Female,Married,20000,Frist-Hand,1730002,1210000,240,4.158,Average_Capital_Plus_Interest_Repayment
1132,1,42,Male,Married,20000,Second-Hand,394511,320000,240,6.12,Average_Capital_Plus_Interest_Repayment
1133,0,42,Male,Married,7000,Second-Hand,1018814.95,375000,240,4.158,Average_Capital_Plus_Interest_Repayment
1134,0,42,Male,Married,7000,Second-Hand,583720.71,255000,240,4.158,Average_Capital_Plus_Interest_Repayment
1135,0,42,Male,Married,66666.66667,Second-Hand,1682693.76,7.00E+05,240,5.049,Average_Capital_Plus_Interest_Repayment
1136,0,42,Female,Married,10000,Frist-Hand,582781.04,229000,240,4.158,Average_Capital_Plus_Interest_Repayment
1137,0,42,Male,Single,3000,Frist-Hand,1059781.68,520000,240,4.158,Matching_The_Principal_Repayment
1138,0,42,Male,Married,13000,Frist-Hand,1002527.44,470000,240,4.158,Average_Capital_Plus_Interest_Repayment
1139,1,42,Female,Married,36000,Second-Hand,1201552,850000,240,6.12,Average_Capital_Plus_Interest_Repayment
1140,0,42,Male,Single,9927,Frist-Hand,1334122.01,5.00E+05,240,4.158,Average_Capital_Plus_Interest_Repayment
1141,0,42,Female,Unknown,15000,Frist-Hand,2459869.91,990000,240,4.158,Average_Capital_Plus_Interest_Repayment
1142,0,42,Male,Unknown,4000,Frist-Hand,785103.89,190000,240,4.158,Average_Capital_Plus_Interest_Repayment
1143,0,43,Male,Married,6000,Frist-Hand,291985.73,120000,240,5.049,Average_Capital_Plus_Interest_Repayment
1144,1,43,Male,Married,10000,Frist-Hand,447471,350000,240,6.426,Average_Capital_Plus_Interest_Repayment
1145,0,43,Male,Married,45000,Second-Hand,2439902.25,980000,240,5.049,Average_Capital_Plus_Interest_Repayment
1146,0,43,Male,Married,80000,Frist-Hand,4226673.08,1570000,240,4.158,Average_Capital_Plus_Interest_Repayment
1147,0,43,Female,Married,6000,Frist-Hand,1329230.77,480000,240,4.158,Average_Capital_Plus_Interest_Repayment
1148,1,43,Male,Married,1.00E+06,Second-Hand,228656,120000,240,6.84,Average_Capital_Plus_Interest_Repayment
1149,1,43,Male,Married,1.00E+06,Second-Hand,228594,120000,240,6.84,Average_Capital_Plus_Interest_Repayment
1150,0,43,Male,Single,6000,Frist-Hand,4.00E+05,320000,240,4.158,Average_Capital_Plus_Interest_Repayment
1151,0,43,Male,Single,9500,Frist-Hand,1194757.41,4.00E+05,240,4.158,Average_Capital_Plus_Interest_Repayment
1152,0,43,Female,Married,12000,Frist-Hand,874567,6.00E+05,240,5.049,Average_Capital_Plus_Interest_Repayment
1153,1,43,Male,Unknown,5000,Frist-Hand,515719,360000,240,5.049,Average_Capital_Plus_Interest_Repayment
1154,0,43,Female,Married,8000,Frist-Hand,992291.23,430000,240,4.158,Average_Capital_Plus_Interest_Repayment
1155,0,43,Male,Married,16000,Frist-Hand,650772.51,280000,240,4.158,Average_Capital_Plus_Interest_Repayment
1156,1,43,Male,Married,26000,Frist-Hand,700132,560000,240,6.6555,Average_Capital_Plus_Interest_Repayment
1157,0,43,Male,Married,8000,Frist-Hand,1195088.29,530000,240,4.158,Average_Capital_Plus_Interest_Repayment
1158,1,43,Female,Single,11000,Frist-Hand,1279665,630000,240,4.158,Matching_The_Principal_Repayment
1159,1,43,Male,Married,7500,Second-Hand,662265,260000,240,6.12,Average_Capital_Plus_Interest_Repayment
1160,0,43,Male,Married,0,Frist-Hand,957741.12,430000,240,5.049,Average_Capital_Plus_Interest_Repayment
1161,1,43,Female,Single,3000,Frist-Hand,460466,360000,240,6.12,Average_Capital_Plus_Interest_Repayment
1162,0,43,Female,Married,13000,Frist-Hand,922256.8,440000,240,5.049,Average_Capital_Plus_Interest_Repayment
1163,1,44,Male,Married,5000,Frist-Hand,153922,123000,240,6.12,Average_Capital_Plus_Interest_Repayment
1164,0,44,Male,Married,9000,Frist-Hand,375069.55,182000,240,5.049,Average_Capital_Plus_Interest_Repayment
1165,0,44,Male,Divorce,4500,Frist-Hand,435455.63,2.00E+05,240,4.158,Average_Capital_Plus_Interest_Repayment
1166,1,44,Male,Married,50000,Frist-Hand,2383072,1900000,240,6.6555,Matching_The_Principal_Repayment
1167,0,44,Female,Married,6500,Frist-Hand,1334638.02,613000,240,4.158,Average_Capital_Plus_Interest_Repayment
1168,1,44,Male,Married,16000,Second-Hand,1362524,550000,240,4.158,Matching_The_Principal_Repayment
1169,1,44,Male,Married,5000,Frist-Hand,426517,340000,240,4.158,Average_Capital_Plus_Interest_Repayment
1170,1,44,Female,Married,86000,Second-Hand,864279,519000,240,6.12,Average_Capital_Plus_Interest_Repayment
1171,1,44,Male,Single,15000,Frist-Hand,776994,620000,240,6.12,Average_Capital_Plus_Interest_Repayment
1172,0,44,Male,Single,13000,Frist-Hand,820765.09,4.00E+05,240,4.158,Average_Capital_Plus_Interest_Repayment
1173,0,44,Male,Married,NA,Second-Hand,692693.75,330000,240,5.94,Average_Capital_Plus_Interest_Repayment
1174,1,44,Female,Divorce,13000,Frist-Hand,454413,360000,240,6.6555,Average_Capital_Plus_Interest_Repayment
1175,1,44,Female,Married,10000,Frist-Hand,380970,3.00E+05,240,6.12,Average_Capital_Plus_Interest_Repayment
1176,0,44,Male,Married,4200,Frist-Hand,749986.55,370000,240,4.158,Matching_The_Principal_Repayment
1177,0,44,Male,Married,13000,Frist-Hand,728314.44,220000,240,5.049,Matching_The_Principal_Repayment
1178,0,45,Male,Married,6800,Second-Hand,951157.46,350000,240,4.158,Average_Capital_Plus_Interest_Repayment
1179,0,45,Male,Married,33000,Frist-Hand,559196.99,290000,240,5.049,Average_Capital_Plus_Interest_Repayment
1180,0,45,Male,Married,33000,Frist-Hand,1114998.14,580000,240,5.049,Average_Capital_Plus_Interest_Repayment
1181,1,45,Female,Married,0,Frist-Hand,2342066,9.00E+05,240,6.426,Matching_The_Principal_Repayment
1182,0,45,Female,Unknown,5800,Frist-Hand,657540.21,290000,240,5.049,Average_Capital_Plus_Interest_Repayment
1183,0,45,Male,Married,20000,Frist-Hand,917493.57,430000,240,4.158,Average_Capital_Plus_Interest_Repayment
1184,0,45,Male,Married,15000,Second-Hand,849716.3,360000,240,5.049,Average_Capital_Plus_Interest_Repayment
1185,0,46,Female,Married,16000,Frist-Hand,3588370.98,1.00E+06,240,4.158,Average_Capital_Plus_Interest_Repayment
1186,0,46,Male,Married,28000,Frist-Hand,773211.25,360000,240,5.049,Average_Capital_Plus_Interest_Repayment
1187,0,46,Male,Married,16000,Frist-Hand,805787.39,370000,240,4.158,Average_Capital_Plus_Interest_Repayment
1188,0,46,Male,Married,15000,Frist-Hand,786091.2,3.00E+05,240,5.049,Average_Capital_Plus_Interest_Repayment
1189,1,47,Female,Married,70000,Frist-Hand,1414987,1130000,240,6.0435,Matching_The_Principal_Repayment
1190,1,47,Male,Married,7000,Frist-Hand,427244,340000,240,6.6555,Average_Capital_Plus_Interest_Repayment
1191,0,48,Male,Married,25000,Frist-Hand,1237500,350000,240,5.049,Average_Capital_Plus_Interest_Repayment
1192,0,48,Male,Married,25000,Frist-Hand,1237500,350000,240,5.049,Average_Capital_Plus_Interest_Repayment
1193,0,49,Male,Single,15000,Frist-Hand,1679792.52,860000,240,4.158,Average_Capital_Plus_Interest_Repayment
1194,1,26,Female,Divorce,5500,Second-Hand,319865,250000,300,6.6555,Average_Capital_Plus_Interest_Repayment
1195,0,27,Male,Single,6500,Frist-Hand,1266005.83,540000,300,5.049,Average_Capital_Plus_Interest_Repayment
1196,1,27,Female,Single,7000,Frist-Hand,395578,310000,300,5.049,Matching_The_Principal_Repayment
1197,0,29,Male,Married,8600,Frist-Hand,898072.28,380000,300,4.158,Average_Capital_Plus_Interest_Repayment
1198,0,29,Female,Married,7000,Frist-Hand,954699.16,4.00E+05,300,4.158,Average_Capital_Plus_Interest_Repayment
1199,1,31,Male,Married,20000,Frist-Hand,2106528,1220000,300,6.6555,Matching_The_Principal_Repayment
1200,1,31,Male,Married,10000,Frist-Hand,611833,480000,300,4.158,Average_Capital_Plus_Interest_Repayment
1201,0,33,Male,Married,8000,Frist-Hand,556225.66,250000,300,5.049,Matching_The_Principal_Repayment
1202,0,34,Male,Married,12500,Frist-Hand,1228100.33,520000,300,4.158,Matching_The_Principal_Repayment
1203,1,34,Female,Single,5500,Second-Hand,385000,3.00E+05,300,6.6555,Average_Capital_Plus_Interest_Repayment
1204,1,34,Male,Single,8000,Frist-Hand,320000,256000,300,4.284,Average_Capital_Plus_Interest_Repayment
1205,0,35,Female,Married,10000,Frist-Hand,651904.62,280000,300,4.158,Average_Capital_Plus_Interest_Repayment
1206,1,35,Female,Single,12000,Frist-Hand,632044,5.00E+05,300,5.814,Matching_The_Principal_Repayment
1207,0,35,Female,Married,126000,Frist-Hand,663891.48,280000,300,4.158,Average_Capital_Plus_Interest_Repayment
1208,0,35,Male,Married,25000,Frist-Hand,1036448.81,470000,300,5.049,Average_Capital_Plus_Interest_Repayment
1209,0,36,Male,Married,1.00E+05,Frist-Hand,3588871.28,1420000,300,5.049,Matching_The_Principal_Repayment
1210,1,36,Female,Married,8000,Frist-Hand,472201,370000,300,6.6555,Average_Capital_Plus_Interest_Repayment
1211,0,36,Male,Married,20000,Frist-Hand,780308.31,310000,300,5.049,Average_Capital_Plus_Interest_Repayment
1212,1,36,Female,Married,12000,Frist-Hand,202279,160000,300,6.12,Average_Capital_Plus_Interest_Repayment
1213,1,37,Female,Married,2000,Frist-Hand,412278,130000,300,5.816,Average_Capital_Plus_Interest_Repayment
1214,1,37,Female,Married,8000,Frist-Hand,327221,261000,300,5.049,Average_Capital_Plus_Interest_Repayment
1215,1,37,Male,Divorce,7500,Frist-Hand,180986,90000,300,6.6555,Average_Capital_Plus_Interest_Repayment
1216,0,37,Male,Single,12000,Frist-Hand,1058051.86,5.00E+05,300,4.158,Matching_The_Principal_Repayment
1217,0,37,Female,Married,60000,Frist-Hand,9366948.72,3850000,300,5.049,Average_Capital_Plus_Interest_Repayment
